Vlen,VdegX,VdegY,VdegZ,IsHole,IsFlange,IsRidge,IsMortise,IsTenon,IsPlane,IsFillet,IsStrut,IsCone,IsBlade,IsDowel,IsBar
112,98,18,253,0,1,0,0,0,0,0,0,0,0,0,0
102,98,21,251,0,1,0,0,0,0,0,0,0,0,0,0
100,98,13,260,0,1,0,0,0,0,0,0,0,0,0,0
116,97,7,270,0,1,0,0,0,0,0,0,0,0,0,0
71,103,14,264,0,1,0,0,0,0,0,0,0,0,0,0
124,98,17,255,0,1,0,0,0,0,0,0,0,0,0,0
104,99,21,252,0,1,0,0,0,0,0,0,0,0,0,0
111,98,22,249,0,1,0,0,0,0,0,0,0,0,0,0
112,99,20,252,0,1,0,0,0,0,0,0,0,0,0,0
91,101,14,278,0,1,0,0,0,0,0,0,0,0,0,0
90,101,27,246,0,1,0,0,0,0,0,0,0,0,0,0
113,99,14,260,0,1,0,0,0,0,0,0,0,0,0,0
99,101,17,258,0,1,0,0,0,0,0,0,0,0,0,0
93,102,14,262,0,1,0,0,0,0,0,0,0,0,0,0
127,99,27,244,0,1,0,0,0,0,0,0,0,0,0,0
102,101,12,276,0,1,0,0,0,0,0,0,0,0,0,0
107,101,18,256,0,1,0,0,0,0,0,0,0,0,0,0
97,103,14,264,0,1,0,0,0,0,0,0,0,0,0,0
80,104,21,255,0,1,0,0,0,0,0,0,0,0,0,0
118,100,25,248,0,1,0,0,0,0,0,0,0,0,0,0
101,103,18,258,0,1,0,0,0,0,0,0,0,0,0,0
123,100,11,267,0,1,0,0,0,0,0,0,0,0,0,0
122,100,31,241,0,1,0,0,0,0,0,0,0,0,0,0
91,104,15,265,0,1,0,0,0,0,0,0,0,0,0,0
91,105,18,260,0,1,0,0,0,0,0,0,0,0,0,0
100,103,17,260,0,1,0,0,0,0,0,0,0,0,0,0
96,104,23,252,0,1,0,0,0,0,0,0,0,0,0,0
78,107,18,266,0,1,0,0,0,0,0,0,0,0,0,0
127,100,12,265,0,1,0,0,0,0,0,0,0,0,0,0
100,105,18,259,0,1,0,0,0,0,0,0,0,0,0,0
113,103,16,260,0,1,0,0,0,0,0,0,0,0,0,0
111,103,24,250,0,1,0,0,0,0,0,0,0,0,0,0
87,107,25,252,0,1,0,0,0,0,0,0,0,0,0,0
79,109,20,263,0,1,0,0,0,0,0,0,0,0,0,0
83,108,19,265,0,1,0,0,0,0,0,0,0,0,0,0
123,103,13,268,0,1,0,0,0,0,0,0,0,0,0,0
108,104,29,245,0,1,0,0,0,0,0,0,0,0,0,0
113,103,16,260,0,1,0,0,0,0,0,0,0,0,0,0
108,104,21,255,0,1,0,0,0,0,0,0,0,0,0,0
113,104,21,254,0,1,0,0,0,0,0,0,0,0,0,0
90,108,26,252,0,1,0,0,0,0,0,0,0,0,0,0
84,109,20,265,0,1,0,0,0,0,0,0,0,0,0,0
123,103,13,268,0,1,0,0,0,0,0,0,0,0,0,0
25,13,103,272,0,1,0,0,0,0,0,0,0,0,0,0
25,28,63,266,0,1,0,0,0,0,0,0,0,0,0,0
28,32,94,239,0,1,0,0,0,0,0,0,0,0,0,0
37,50,94,220,0,1,0,0,0,0,0,0,0,0,0,0
42,53,91,323,0,1,0,0,0,0,0,0,0,0,0,0
42,53,88,323,0,1,0,0,0,0,0,0,0,0,0,0
47,57,66,317,0,1,0,0,0,0,0,0,0,0,0,0
30,31,91,239,0,1,0,0,0,0,0,0,0,0,0,0
42,50,74,316,0,1,0,0,0,0,0,0,0,0,0,0
40,47,94,317,0,1,0,0,0,0,0,0,0,0,0,0
40,47,93,317,0,1,0,0,0,0,0,0,0,0,0,0
32,31,83,240,0,1,0,0,0,0,0,0,0,0,0,0
40,46,92,316,0,1,0,0,0,0,0,0,0,0,0,0
68,67,75,332,0,1,0,0,0,0,0,0,0,0,0,0
39,48,92,318,0,1,0,0,0,0,0,0,0,0,0,0
30,28,67,286,0,1,0,0,0,0,0,0,0,0,0,0
29,15,92,255,0,1,0,0,0,0,0,0,0,0,0,0
28,13,82,279,0,1,0,0,0,0,0,0,0,0,0,0
