Vlen,VdegX,VdegY,VdegZ,IsHole,IsFlange,IsRidge,IsMortise,IsTenon,IsPlane,IsFillet,IsStrut,IsCone,IsBlade,IsDowel,IsBar
1,68,101,205,0,0,0,0,0,0,0,0,1,0,0,0
3,45,59,241,0,0,0,0,0,0,0,0,1,0,0,0
1,44,46,273,0,0,0,0,0,0,0,0,1,0,0,0
2,50,46,251,0,0,0,0,0,0,0,0,1,0,0,0
3,52,45,291,0,0,0,0,0,0,0,0,1,0,0,0
4,44,50,254,0,0,0,0,0,0,0,0,1,0,0,0
5,43,62,241,0,0,0,0,0,0,0,0,1,0,0,0
6,43,61,299,0,0,0,0,0,0,0,0,1,0,0,0
6,36,77,237,0,0,0,0,0,0,0,0,1,0,0,0
6,36,93,306,0,0,0,0,0,0,0,0,1,0,0,0
6,39,106,236,0,0,0,0,0,0,0,0,1,0,0,0
5,43,115,302,0,0,0,0,0,0,0,0,1,0,0,0
5,40,123,250,0,0,0,0,0,0,0,0,1,0,0,0
4,42,125,291,0,0,0,0,0,0,0,0,1,0,0,0
3,52,132,246,0,0,0,0,0,0,0,0,1,0,0,0
2,40,126,286,0,0,0,0,0,0,0,0,1,0,0,0
1,41,129,282,0,0,0,0,0,0,0,0,1,0,0,0
0,90,165,255,0,0,0,0,0,0,0,0,1,0,0,0
1,34,111,296,0,0,0,0,0,0,0,0,1,0,0,0
2,55,71,319,0,0,0,0,0,0,0,0,1,0,0,0
3,43,114,303,0,0,0,0,0,0,0,0,1,0,0,0
4,56,67,317,0,0,0,0,0,0,0,0,1,0,0,0
4,48,110,311,0,0,0,0,0,0,0,0,1,0,0,0
5,39,69,301,0,0,0,0,0,0,0,0,1,0,0,0
6,38,125,284,0,0,0,0,0,0,0,0,1,0,0,0
6,37,53,276,0,0,0,0,0,0,0,0,1,0,0,0
6,34,123,263,0,0,0,0,0,0,0,0,1,0,0,0
6,41,52,257,0,0,0,0,0,0,0,0,1,0,0,0
5,41,118,244,0,0,0,0,0,0,0,0,1,0,0,0
5,40,67,240,0,0,0,0,0,0,0,0,1,0,0,0
4,49,106,225,0,0,0,0,0,0,0,0,1,0,0,0
3,47,83,224,0,0,0,0,0,0,0,0,1,0,0,0
2,59,93,211,0,0,0,0,0,0,0,0,1,0,0,0
1,29,68,252,0,0,0,0,0,0,0,0,1,0,0,0
3,50,66,229,0,0,0,0,0,0,0,0,1,0,0,0
1,57,40,251,0,0,0,0,0,0,0,0,1,0,0,0
2,59,40,292,0,0,0,0,0,0,0,0,1,0,0,0
3,47,44,262,0,0,0,0,0,0,0,0,1,0,0,0
4,50,53,299,0,0,0,0,0,0,0,0,1,0,0,0
5,51,45,250,0,0,0,0,0,0,0,0,1,0,0,0
6,44,58,297,0,0,0,0,0,0,0,0,1,0,0,0
6,42,64,239,0,0,0,0,0,0,0,0,1,0,0,0
7,40,78,308,0,0,0,0,0,0,0,0,1,0,0,0
7,41,93,229,0,0,0,0,0,0,0,0,1,0,0,0
6,40,105,306,0,0,0,0,0,0,0,0,1,0,0,0
6,39,113,240,0,0,0,0,0,0,0,0,1,0,0,0
5,44,119,300,0,0,0,0,0,0,0,0,1,0,0,0
5,50,125,239,0,0,0,0,0,0,0,0,1,0,0,0
4,52,135,290,0,0,0,0,0,0,0,0,1,0,0,0
3,45,128,249,0,0,0,0,0,0,0,0,1,0,0,0
2,56,141,287,0,0,0,0,0,0,0,0,1,0,0,0
1,30,115,255,0,0,0,0,0,0,0,0,1,0,0,0
1,62,132,305,0,0,0,0,0,0,0,0,1,0,0,0
2,52,65,312,0,0,0,0,0,0,0,0,1,0,0,0
3,68,108,331,0,0,0,0,0,0,0,0,1,0,0,0
4,56,68,318,0,0,0,0,0,0,0,0,1,0,0,0
4,48,109,312,0,0,0,0,0,0,0,0,1,0,0,0
5,46,59,300,0,0,0,0,0,0,0,0,1,0,0,0
6,41,121,293,0,0,0,0,0,0,0,0,1,0,0,0
6,39,55,285,0,0,0,0,0,0,0,0,1,0,0,0
7,41,131,273,0,0,0,0,0,0,0,0,1,0,0,0
7,41,52,258,0,0,0,0,0,0,0,0,1,0,0,0
6,41,120,245,0,0,0,0,0,0,0,0,1,0,0,0
6,45,55,246,0,0,0,0,0,0,0,0,1,0,0,0
5,41,68,237,0,0,0,0,0,0,0,0,1,0,0,0
4,43,112,235,0,0,0,0,0,0,0,0,1,0,0,0
3,50,79,222,0,0,0,0,0,0,0,0,1,0,0,0
2,62,99,209,0,0,0,0,0,0,0,0,1,0,0,0
1,40,77,233,0,0,0,0,0,0,0,0,1,0,0,0
4,55,41,252,0,0,0,0,0,0,0,0,1,0,0,0
1,28,66,283,0,0,0,0,0,0,0,0,1,0,0,0
2,53,37,271,0,0,0,0,0,0,0,0,1,0,0,0
3,56,41,291,0,0,0,0,0,0,0,0,1,0,0,0
4,51,50,244,0,0,0,0,0,0,0,0,1,0,0,0
5,53,48,297,0,0,0,0,0,0,0,0,1,0,0,0
6,47,61,237,0,0,0,0,0,0,0,0,1,0,0,0
7,47,69,310,0,0,0,0,0,0,0,0,1,0,0,0
7,45,76,229,0,0,0,0,0,0,0,0,1,0,0,0
7,45,87,315,0,0,0,0,0,0,0,0,1,0,0,0
7,46,101,226,0,0,0,0,0,0,0,0,1,0,0,0
7,47,113,308,0,0,0,0,0,0,0,0,1,0,0,0
6,50,122,237,0,0,0,0,0,0,0,0,1,0,0,0
5,55,132,298,0,0,0,0,0,0,0,0,1,0,0,0
5,51,136,254,0,0,0,0,0,0,0,0,1,0,0,0
4,54,137,291,0,0,0,0,0,0,0,0,1,0,0,0
3,68,150,251,0,0,0,0,0,0,0,0,1,0,0,0
2,52,132,295,0,0,0,0,0,0,0,0,1,0,0,0
1,68,127,225,0,0,0,0,0,0,0,0,1,0,0,0
0,90,39,309,0,0,0,0,0,0,0,0,1,0,0,0
1,44,94,314,0,0,0,0,0,0,0,0,1,0,0,0
2,66,117,323,0,0,0,0,0,0,0,0,1,0,0,0
3,55,75,321,0,0,0,0,0,0,0,0,1,0,0,0
4,54,108,319,0,0,0,0,0,0,0,0,1,0,0,0
5,56,63,313,0,0,0,0,0,0,0,0,1,0,0,0
6,49,121,303,0,0,0,0,0,0,0,0,1,0,0,0
7,48,51,293,0,0,0,0,0,0,0,0,1,0,0,0
7,45,132,284,0,0,0,0,0,0,0,0,1,0,0,0
7,45,45,267,0,0,0,0,0,0,0,0,1,0,0,0
7,45,132,256,0,0,0,0,0,0,0,0,1,0,0,0
7,46,51,249,0,0,0,0,0,0,0,0,1,0,0,0
6,48,65,232,0,0,0,0,0,0,0,0,1,0,0,0
5,50,114,230,0,0,0,0,0,0,0,0,1,0,0,0
4,46,68,232,0,0,0,0,0,0,0,0,1,0,0,0
3,53,103,220,0,0,0,0,0,0,0,0,1,0,0,0
2,46,87,224,0,0,0,0,0,0,0,0,1,0,0,0
1,40,81,231,0,0,0,0,0,0,0,0,1,0,0,0
4,56,61,228,0,0,0,0,0,0,0,0,1,0,0,0
1,35,55,272,0,0,0,0,0,0,0,0,1,0,0,0
2,63,28,265,0,0,0,0,0,0,0,0,1,0,0,0
3,56,35,279,0,0,0,0,0,0,0,0,1,0,0,0
4,57,39,252,0,0,0,0,0,0,0,0,1,0,0,0
5,55,46,295,0,0,0,0,0,0,0,0,1,0,0,0
6,49,53,242,0,0,0,0,0,0,0,0,1,0,0,0
7,54,58,307,0,0,0,0,0,0,0,0,1,0,0,0
7,48,72,228,0,0,0,0,0,0,0,0,1,0,0,0
8,50,78,317,0,0,0,0,0,0,0,0,1,0,0,0
8,50,95,220,0,0,0,0,0,0,0,0,1,0,0,0
